City,Type,Area,Price,Purpose,Location,Built in year,Bedrooms,Bathrooms,price,Area_sqft,price_category,property_age_group,price_per_sqft,region
peshawar,house,10 Marla,"PKR
1.25 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,125000.0,2722.5,Low,New,45.91368227731864,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
2.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,250000.0,10890.0,Low,,22.95684113865932,Khyber Pakhtunkhwa
peshawar,flat,2.8 Marla,"PKR
50 Thousand",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",2024.0,1.0,1.0,50000.0,7623.0,Low,New,6.559097468188377,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,6.0,2.0,100000.0,5445.0,Low,,18.365472910927455,Khyber Pakhtunkhwa
peshawar,house,1.5 Kanal,"PKR
2.5 Lakh",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,10.0,6.0,250000.0,81675.0,Low,,3.0609121518212428,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
65 Thousand",For ,"Canal Road, Peshawar, Khyber Pakhtunkhwa",,6.0,5.0,65000.0,1905.75,Low,,34.10730683457956,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,9.0,6.0,100000.0,1361.25,Low,New,73.46189164370982,Khyber Pakhtunkhwa
peshawar,flat,2.2 Marla,"PKR
45 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,45000.0,5989.5,Low,,7.513148009015778,Khyber Pakhtunkhwa
peshawar,house,1.5 Kanal,"PKR
3 Lakh",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,10.0,6.0,300000.0,81675.0,Low,,3.6730945821854912,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
1.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,9.0,,150000.0,2722.5,Low,,55.09641873278237,Khyber Pakhtunkhwa
peshawar,upper portion,5 Marla,"PKR
30 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,30000.0,1361.25,Low,,22.038567493112946,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
2.3 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2020.0,8.0,6.0,230000.0,5445.0,Low,New,42.24058769513315,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
1.2 Lakh",For ,"DHA Defence, Peshawar, Khyber Pakhtunkhwa",,8.0,6.0,120000.0,2722.5,Low,,44.07713498622589,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,7.0,6.0,150000.0,5445.0,Low,,27.548209366391184,Khyber Pakhtunkhwa
peshawar,flat,5.3 Marla,"PKR
80 Thousand",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,80000.0,14429.25,Low,,5.544293708959232,Khyber Pakhtunkhwa
peshawar,flat,5.3 Marla,"PKR
80 Thousand",For ,"Old Bara Road, Peshawar, Khyber Pakhtunkhwa",2025.0,2.0,2.0,80000.0,14429.25,Low,New,5.544293708959232,Khyber Pakhtunkhwa
peshawar,flat,5.1 Marla,"PKR
48 Thousand",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,48000.0,13884.75,Low,,3.4570301949981093,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
2.6 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,,,260000.0,5445.0,Low,,47.750229568411385,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
45 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2023.0,4.0,4.0,45000.0,1089.0,Low,New,41.32231404958678,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.8 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2006.0,7.0,6.0,180000.0,5445.0,Low,Moderate,33.05785123966942,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.8 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,7.0,6.0,180000.0,5445.0,Low,Moderate,33.05785123966942,Khyber Pakhtunkhwa
peshawar,lower portion,5 Marla,"PKR
23 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,23000.0,1361.25,Low,,16.89623507805326,Khyber Pakhtunkhwa
peshawar,flat,2.7 Marla,"PKR
32 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,2.0,2.0,32000.0,7350.75,Low,New,4.353297282590212,Khyber Pakhtunkhwa
peshawar,lower portion,5 Marla,"PKR
33 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2006.0,3.0,3.0,33000.0,1361.25,Low,Moderate,24.242424242424242,Khyber Pakhtunkhwa
peshawar,lower portion,5 Marla,"PKR
60 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,4.0,4.0,60000.0,1361.25,Low,,44.07713498622589,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
1.2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2010.0,7.0,6.0,120000.0,2722.5,Low,Moderate,44.07713498622589,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
60 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,60000.0,1361.25,Low,,44.07713498622589,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
40 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,5.0,5.0,40000.0,1361.25,Low,,29.38475665748393,Khyber Pakhtunkhwa
peshawar,upper portion,10 Marla,"PKR
52 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,52000.0,2722.5,Low,,19.100091827364555,Khyber Pakhtunkhwa
peshawar,upper portion,5 Marla,"PKR
35 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,35000.0,1361.25,Low,,25.711662075298438,Khyber Pakhtunkhwa
peshawar,upper portion,10 Marla,"PKR
46 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2019.0,4.0,4.0,46000.0,2722.5,Low,New,16.89623507805326,Khyber Pakhtunkhwa
peshawar,lower portion,3 Marla,"PKR
25 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,25000.0,816.75,Low,,30.609121518212426,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
2.2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2020.0,8.0,,220000.00000000003,5445.0,Low,New,40.40404040404041,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
25 Thousand",For ,"Doranpur, Peshawar, Khyber Pakhtunkhwa",,4.0,4.0,25000.0,816.75,Low,,30.609121518212426,Khyber Pakhtunkhwa
peshawar,house,7 Marla,"PKR
1.6 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,9.0,,160000.0,1905.75,Low,,83.95644759281123,Khyber Pakhtunkhwa
peshawar,upper portion,5 Marla,"PKR
27 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2022.0,3.0,3.0,27000.0,1361.25,Low,New,19.834710743801654,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
60 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,60000.0,2722.5,Low,,22.038567493112946,Khyber Pakhtunkhwa
peshawar,upper portion,14 Marla,"PKR
80 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2021.0,3.0,3.0,80000.0,3811.5,Low,New,20.989111898202808,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
35 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,35000.0,1089.0,Low,,32.13957759412305,Khyber Pakhtunkhwa
peshawar,house,14 Marla,"PKR
1.6 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2022.0,9.0,,160000.0,3811.5,Low,New,41.978223796405615,Khyber Pakhtunkhwa
peshawar,house,14 Marla,"PKR
2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,,,200000.0,3811.5,Low,New,52.47277974550702,Khyber Pakhtunkhwa
peshawar,upper portion,10 Marla,"PKR
70 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,3.0,3.0,70000.0,2722.5,Low,Moderate,25.711662075298438,Khyber Pakhtunkhwa
peshawar,upper portion,4 Marla,"PKR
22 Thousand",For ,"Gulbahar, Peshawar, Khyber Pakhtunkhwa",2024.0,4.0,2.0,22000.0,1089.0,Low,New,20.2020202020202,Khyber Pakhtunkhwa
peshawar,upper portion,7 Marla,"PKR
50 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,4.0,4.0,50000.0,1905.75,Low,New,26.23638987275351,Khyber Pakhtunkhwa
peshawar,upper portion,4 Marla,"PKR
28 Thousand",For ,"Tajabad, Peshawar, Khyber Pakhtunkhwa",2023.0,3.0,3.0,28000.0,1089.0,Low,New,25.711662075298438,Khyber Pakhtunkhwa
peshawar,house,18 Marla,"PKR
1.95 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2019.0,9.0,,195000.0,4900.5,Low,New,39.79185797367616,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
57 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,5.0,5.0,57000.0,1361.25,Low,,41.8732782369146,Khyber Pakhtunkhwa
peshawar,upper portion,3 Marla,"PKR
27 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2024.0,3.0,3.0,27000.0,816.75,Low,New,33.05785123966942,Khyber Pakhtunkhwa
peshawar,flat,7 Marla,"PKR
27 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2022.0,4.0,3.0,27000.0,1905.75,Low,New,14.167650531286895,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
1.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,7.0,6.0,150000.0,2722.5,Low,Moderate,55.09641873278237,Khyber Pakhtunkhwa
peshawar,upper portion,10 Marla,"PKR
55 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,55000.0,2722.5,Low,,20.2020202020202,Khyber Pakhtunkhwa
peshawar,lower portion,1 Kanal,"PKR
1.55 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2014.0,6.0,5.0,155000.0,5445.0,Low,Moderate,28.46648301193756,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
72 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2010.0,3.0,3.0,72000.0,5445.0,Low,Moderate,13.223140495867769,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
2.2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,5.0,4.0,220000.00000000003,10890.0,Low,Moderate,20.202020202020204,Khyber Pakhtunkhwa
peshawar,house,6 Marla,"PKR
90 Thousand",For ,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2025.0,8.0,6.0,90000.0,1633.5,Low,New,55.09641873278237,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,8.0,,120000.0,1361.25,Low,,88.15426997245179,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
3.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,8.0,,350000.0,10890.0,Low,,32.13957759412305,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
48 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,48000.0,1361.25,Low,New,35.26170798898072,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
50 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,50000.0,1361.25,Low,,36.73094582185491,Khyber Pakhtunkhwa
peshawar,house,4 Marla,"PKR
42 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2010.0,4.0,4.0,42000.0,1089.0,Low,Moderate,38.56749311294766,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
64 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2020.0,6.0,6.0,64000.0,1361.25,Low,New,47.015610651974285,Khyber Pakhtunkhwa
peshawar,upper portion,5 Marla,"PKR
30 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2025.0,3.0,3.0,30000.0,1361.25,Low,New,22.038567493112946,Khyber Pakhtunkhwa
peshawar,upper portion,5 Marla,"PKR
40 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2021.0,3.0,3.0,40000.0,1361.25,Low,New,29.38475665748393,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
2.2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,5.0,4.0,220000.00000000003,10890.0,Low,Moderate,20.202020202020204,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
50 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,50000.0,5445.0,Low,,9.182736455463727,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
1.15 Lakh",For ,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2024.0,5.0,5.0,115000.0,5445.0,Low,New,21.120293847566575,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
70 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,8.0,6.0,70000.0,1361.25,Low,,51.423324150596876,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
2.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,8.0,,250000.0,10890.0,Low,,22.95684113865932,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2016.0,5.0,5.0,100000.0,1361.25,Low,New,73.46189164370982,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
50 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,50000.0,1361.25,Low,,36.73094582185491,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.8 Lakh",For ,"Askari 6, Peshawar, Khyber Pakhtunkhwa",,5.0,6.0,180000.0,5445.0,Low,,33.05785123966942,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
2.5 Lakh",For ,"DHA Defence, Peshawar, Khyber Pakhtunkhwa",2024.0,9.0,6.0,250000.0,5445.0,Low,New,45.91368227731864,Khyber Pakhtunkhwa
peshawar,upper portion,18 Marla,"PKR
45 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,45000.0,4900.5,Low,,9.182736455463727,Khyber Pakhtunkhwa
peshawar,house,6 Marla,"PKR
95 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,8.0,,95000.0,1633.5,Low,New,58.15733088460361,Khyber Pakhtunkhwa
peshawar,flat,10 Marla,"PKR
85 Thousand",For ,"Askari 6, Peshawar, Khyber Pakhtunkhwa",2022.0,4.0,6.0,85000.0,2722.5,Low,New,31.221303948576676,Khyber Pakhtunkhwa
peshawar,flat,5.2 Marla,"PKR
65 Thousand",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,65000.0,14157.0,Low,,4.591368227731864,Khyber Pakhtunkhwa
peshawar,flat,5.8 Marla,"PKR
71 Thousand",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,71000.0,15790.5,Low,,4.496374402330515,Khyber Pakhtunkhwa
peshawar,upper portion,7 Marla,"PKR
40 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2023.0,2.0,2.0,40000.0,1905.75,Low,New,20.989111898202808,Khyber Pakhtunkhwa
peshawar,upper portion,6 Marla,"PKR
38 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,4.0,4.0,38000.0,1633.5,Low,,23.262932353841446,Khyber Pakhtunkhwa
peshawar,flat,5 Marla,"PKR
27 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,27000.0,1361.25,Low,,19.834710743801654,Khyber Pakhtunkhwa
peshawar,house,16 Marla,"PKR
1.3 Lakh",For ,"Shami Road, Peshawar, Khyber Pakhtunkhwa",2022.0,3.0,3.0,130000.0,4356.0,Low,New,29.843893480257115,Khyber Pakhtunkhwa
peshawar,upper portion,14 Marla,"PKR
30 Thousand",For ,"Gulberg, Peshawar, Khyber Pakhtunkhwa",,3.0,2.0,30000.0,3811.5,Low,,7.870916961826053,Khyber Pakhtunkhwa
peshawar,house,8 Marla,"PKR
95 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,95000.0,2178.0,Low,,43.61799816345271,Khyber Pakhtunkhwa
peshawar,lower portion,5 Marla,"PKR
38 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,38000.0,1361.25,Low,,27.915518824609734,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.8 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,7.0,6.0,180000.0,5445.0,Low,,33.05785123966942,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
38 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,4.0,4.0,38000.0,816.75,Low,,46.52586470768289,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
42 Thousand",For ,"Cantt, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,42000.0,5445.0,Low,,7.7134986225895315,Khyber Pakhtunkhwa
peshawar,lower portion,1.6 Kanal,"PKR
1.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,150000.0,87120.0,Low,,1.721763085399449,Khyber Pakhtunkhwa
peshawar,flat,7 Marla,"PKR
34 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",,4.0,4.0,34000.0,1905.75,Low,,17.840745113472387,Khyber Pakhtunkhwa
peshawar,lower portion,10 Marla,"PKR
95 Thousand",For ,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2024.0,7.0,6.0,95000.0,2722.5,Low,New,34.89439853076217,Khyber Pakhtunkhwa
peshawar,lower portion,5 Marla,"PKR
40 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2024.0,3.0,2.0,40000.0,1361.25,Low,New,29.38475665748393,Khyber Pakhtunkhwa
peshawar,lower portion,1 Kanal,"PKR
1.7 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,6.0,6.0,170000.0,5445.0,Low,,31.221303948576676,Khyber Pakhtunkhwa
peshawar,upper portion,10 Marla,"PKR
80 Thousand",For ,"Police Colony, Peshawar, Khyber Pakhtunkhwa",2025.0,5.0,5.0,80000.0,2722.5,Low,New,29.38475665748393,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
70 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2010.0,3.0,3.0,70000.0,5445.0,Low,Moderate,12.855831037649219,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
34 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2023.0,3.0,3.0,34000.0,1361.25,Low,New,24.977043158861342,Khyber Pakhtunkhwa
peshawar,house,3 Marla,"PKR
40 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2020.0,5.0,3.0,40000.0,816.75,Low,New,48.974594429139884,Khyber Pakhtunkhwa
peshawar,flat,5 Marla,"PKR
75 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2020.0,3.0,3.0,75000.0,1361.25,Low,New,55.09641873278237,Khyber Pakhtunkhwa
peshawar,flat,9.3 Marla,"PKR
80 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2024.0,5.0,3.0,80000.0,25319.25,Low,New,3.1596512534928958,Khyber Pakhtunkhwa
peshawar,upper portion,7 Marla,"PKR
50 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,50000.0,1905.75,Low,,26.23638987275351,Khyber Pakhtunkhwa
peshawar,upper portion,10 Marla,"PKR
70 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,3.0,3.0,70000.0,2722.5,Low,New,25.711662075298438,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
2 Lakh",For ,"DHA Defence, Peshawar, Khyber Pakhtunkhwa",,10.0,6.0,200000.0,5445.0,Low,,36.73094582185491,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.4 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2023.0,6.0,5.0,140000.0,5445.0,Low,New,25.711662075298438,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
1.2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,7.0,,120000.0,1361.25,Low,New,88.15426997245179,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
1 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2015.0,4.0,4.0,100000.0,5445.0,Low,Moderate,18.365472910927455,Khyber Pakhtunkhwa
peshawar,house,5 Marla,"PKR
52 Thousand",For ,"Warsak Road, Peshawar, Khyber Pakhtunkhwa",2024.0,6.0,6.0,52000.0,1361.25,Low,New,38.20018365472911,Khyber Pakhtunkhwa
peshawar,flat,8 Marla,"PKR
75 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2022.0,4.0,3.0,75000.0,2178.0,Low,New,34.43526170798898,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.45 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2015.0,7.0,5.0,145000.0,5445.0,Low,Moderate,26.629935720844813,Khyber Pakhtunkhwa
peshawar,upper portion,5 Marla,"PKR
30 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,30000.0,1361.25,Low,,22.038567493112946,Khyber Pakhtunkhwa
peshawar,room,1.7 Marla,"PKR
17 Thousand",For ,"University Road, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,17000.0,4628.25,Low,,3.6730945821854912,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
2.2 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2020.0,8.0,6.0,220000.00000000003,5445.0,Low,New,40.40404040404041,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
3.5 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2015.0,8.0,,350000.0,10890.0,Low,Moderate,32.13957759412305,Khyber Pakhtunkhwa
peshawar,flat,5 Marla,"PKR
55 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2020.0,3.0,3.0,55000.0,1361.25,Low,New,40.4040404040404,Khyber Pakhtunkhwa
peshawar,upper portion,10 Marla,"PKR
48 Thousand",For ,"Regi Model Town, Peshawar, Khyber Pakhtunkhwa",2025.0,3.0,3.0,48000.0,2722.5,Low,New,17.63085399449036,Khyber Pakhtunkhwa
peshawar,flat,2.7 Marla,"PKR
65 Thousand",For ,"Old Bara Road, Peshawar, Khyber Pakhtunkhwa",2020.0,1.0,1.0,65000.0,7350.75,Low,New,8.842635105261367,Khyber Pakhtunkhwa
peshawar,room,0.9 Marla,"PKR
13 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,13000.0,2450.25,Low,,5.30558106315682,Khyber Pakhtunkhwa
peshawar,flat,5.1 Marla,"PKR
80 Thousand",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,2.0,2.0,80000.0,13884.75,Low,,5.761716991663516,Khyber Pakhtunkhwa
peshawar,room,1.3 Marla,"PKR
19 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,1.0,1.0,19000.0,3539.25,Low,,5.368369004732641,Khyber Pakhtunkhwa
peshawar,upper portion,5 Marla,"PKR
32 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,3.0,3.0,32000.0,1361.25,Low,New,23.507805325987142,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
1 Lakh",For ,"DHA Defence, Peshawar, Khyber Pakhtunkhwa",2025.0,3.0,3.0,100000.0,5445.0,Low,New,18.365472910927455,Khyber Pakhtunkhwa
peshawar,upper portion,1 Kanal,"PKR
1 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2024.0,3.0,3.0,100000.0,5445.0,Low,New,18.365472910927455,Khyber Pakhtunkhwa
peshawar,house,10 Marla,"PKR
1.85 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2021.0,7.0,6.0,185000.0,2722.5,Low,New,67.95224977043159,Khyber Pakhtunkhwa
peshawar,house,2 Kanal,"PKR
5 Lakh",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",,10.0,7.0,500000.0,10890.0,Low,,45.91368227731864,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
3 Lakh",For ,"University Town, Peshawar, Khyber Pakhtunkhwa",2020.0,5.0,4.0,300000.0,5445.0,Low,New,55.09641873278237,Khyber Pakhtunkhwa
peshawar,flat,7.1 Marla,"PKR
50 Thousand",For ,"Nasir Bagh Road, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,50000.0,19329.75,Low,,2.58668632548274,Khyber Pakhtunkhwa
peshawar,upper portion,2.2 Marla,"PKR
18.5 Thousand",For ,"Gulberg, Peshawar, Khyber Pakhtunkhwa",2023.0,2.0,2.0,18500.0,5989.5,Low,New,3.0887386259287086,Khyber Pakhtunkhwa
peshawar,flat,7.6 Marla,"PKR
60 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",,3.0,3.0,60000.0,20691.0,Low,,2.899811512251704,Khyber Pakhtunkhwa
peshawar,house,14 Marla,"PKR
1.4 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2025.0,6.0,6.0,140000.0,3811.5,Low,New,36.73094582185491,Khyber Pakhtunkhwa
peshawar,flat,5 Marla,"PKR
70 Thousand",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2018.0,3.0,3.0,70000.0,1361.25,Low,New,51.423324150596876,Khyber Pakhtunkhwa
peshawar,house,1 Kanal,"PKR
1.6 Lakh",For ,"Hayatabad, Peshawar, Khyber Pakhtunkhwa",2005.0,8.0,,160000.0,5445.0,Low,Moderate,29.38475665748393,Khyber Pakhtunkhwa
